id,預覽食材,詳細食材
466548,味醂,味醂2大匙
466548,砂糖,砂糖1大匙
466548,香油,香油1大匙
466548,日式辣油,日式辣油3大匙
466548,鹽,鹽¼茶匙
466548,味精,味精¼茶匙
460939,綠竹筍,綠竹筍1/2支
460939,雞翅,雞翅5支
460939,醬油,醬油2大匙
460939,蒜頭,蒜頭5～6瓣
460939,蠔油,蠔油3大匙
460939,蔥,蔥1根
460939,鹽,鹽適量
460939,米酒,米酒適量
460939,胡椒粉,胡椒粉少許
396349,綠竹筍,綠竹筍1	根
396349,白蝦仁,白蝦仁10	支
396349,花枝,花枝1      支
396349,魷魚,魷魚1/3	支
396349,紅黃椒,紅黃椒1/4	顆
396349,蔥,蔥1	支
396349,地瓜,地瓜1	塊
396349,小磨坊日式芥末椒鹽,小磨坊日式芥末椒鹽1	小匙
396349,小磨坊蔥風味油,小磨坊蔥風味油10	毫升
396349,橄欖油,橄欖油些許
460082,豆干,豆干6片
460082,綠竹筍,綠竹筍1支
460082,毛豆,毛豆適量
460082,素蠔油,素蠔油1又1/2大匙
460082,醬油,醬油1茶匙
460082,砂糖,砂糖1/2茶匙
460082,金弘胡麻油,金弘胡麻油1茶匙
463555,乾香菇,乾香菇約5朵
463555,雞里肌肉,雞里肌肉250公克
463555,醬油,日式昆布醬油2大匙
463555,綠竹筍,綠竹筍200公克
463555,米酒,米酒1大匙
463555,蒜末,蒜末1大匙
463555,太白粉,太白粉1大匙
463555,白米,白米2米杯
463555,日式昆布醬油,日式昆布醬油2大匙
445352,綠竹筍,綠竹筍2支
445352,沙拉醬,沙拉醬1條
464233,去骨雞腿肉切塊,去骨雞腿肉切塊2片
464233,乾香菇,乾香菇10朵
464233,油蔥酥,油蔥酥1大湯匙
464233,綠竹筍,綠竹筍1根
464233,紅蘿蔔切丁,紅蘿蔔切丁50公克
464233,白胡椒粉,白胡椒粉1/4大湯匙
464233,白米,白米300公克
464233,鹽巴,鹽巴1/4大湯匙
464233,醬油,醬油2大湯匙
464233,蠔油,蠔油2大湯匙
464233,糖,糖半大湯匙
464233,清水,清水320cc
463002,無骨鮭魚,無骨鮭魚1片
463002,鮭魚卵,鮭魚卵適量
463002,白飯,白飯1碗
463002,鮮香菇,鮮香菇2朵
463002,綠竹筍,綠竹筍1支
463002,黑木耳,黑木耳2片
463002,菠菜,菠菜1株
463002,蔥,蔥1小把
463002,昆布醬油,昆布醬油適量
463002,鹽巴,鹽巴適量
463002,糖,糖適量
463002,白芝麻,白芝麻適量
463002,飲用水,飲用水適量
453433,美生菜,美生菜一顆
453433,屏大素蠔油,屏大素蠔油適量
453433,屏大醬油,屏大醬油1大匙
453433,辣椒,辣椒少許
453433,蒜頭,蒜頭適量
430861,白飯或隔夜飯,白飯或隔夜飯4米杯
430861,培根,培根500克
430861,美生菜,美生菜1顆
430861,青蔥,青蔥1把
430861,蒜頭,蒜頭1顆
430861,雞蛋,雞蛋8顆
430861,鹽巴,鹽巴10克
430861,香油,香油1大匙
430861,蠔油,蠔油1小匙
430861,醬油,醬油1大匙
478980,全麥吐司,全麥吐司4片
478980,火腿,火腿4片
478980,起司片,起司片2入
478980,美生菜,美生菜適量
478980,榴槤,榴槤適量
478980,牛奶,牛奶適量
479748,雞腿排,雞腿排1份
479748,美生菜,美生菜適量
479748,BB美美辣醬,BB美美辣醬1匙
479748,杏鮑菇,杏鮑菇1支
479748,美乃滋,美乃滋2匙
479748,紅黃椒,紅黃椒適量
479748,洋蔥,洋蔥依喜好
479748,水煮蛋,水煮蛋1顆
479094,雞胸肉,雞胸肉500克
479094,羅美生菜,羅美生菜喜歡的量
479094,無糖優格,無糖優格1大匙
479094,蕃茄醬,蕃茄醬1大匙
479094,咖哩粉,咖哩粉1大匙
479094,橄欖油,橄欖油1大匙
479094,二砂,二砂1小匙
479094,塩,塩0.5小匙
474785,金御園蔥抓餅,金御園蔥抓餅1片
474785,多利多滋,多利多滋1包
474785,牛番茄,牛番茄¼顆
474785,洋蔥,洋蔥¼顆
474785,美生菜,美生菜適量
477194,洋蔥,洋蔥少量4/1顆
477194,酸黃瓜,酸黃瓜1根
477194,美力多酸豆,美力多酸豆1小匙
477194,水煮蛋,水煮蛋半顆
477194,美乃滋,美乃滋2湯匙
477194,鱸魚肉片,鱸魚肉片1片
477194,低筋麵粉,低筋麵粉適量
477194,雞蛋液,雞蛋液2顆
477194,麵包粉,麵包粉適量
477194,美生菜,美生菜1片
475167,龜甲萬味自慢–照燒醬,龜甲萬味自慢–照燒醬1包
475167,鹽滷豆腐,鹽滷豆腐1塊
475167,梅花豬肉片,梅花豬肉片6片
475167,油,油1.5大匙
475167,小番茄,小番茄2顆
475167,蘿美生菜,蘿美生菜2片
457997,吐司,吐司2片
457997,美生菜,美生菜少許
457997,玉米粒,玉米粒2小匙
457997,起司片,起司片2片
471838,美生菜,美生菜1顆
471838,蝦仁,蝦仁400g
471838,絞肉,絞肉200元
471838,紅甜椒,紅甜椒1顆
471838,芹菜,芹菜半把
471838,蔥,蔥1支
471838,洋蔥,洋蔥半顆
471838,蘋果,蘋果1顆
471838,蒜頭,蒜頭4顆
471838,奶油,奶油小塊
471838,蛋白,蛋白1顆
471838,白胡椒粉,白胡椒粉1小匙
471838,老油條,老油條1條
467404,雞胸肉,雞胸肉1塊
467404,美生菜,美生菜1顆
467404,水,水500毫升
467404,蛋,蛋1顆
467404,鹽,鹽3克
467404,橄欖油,橄欖油2匙
467404,蒜,蒜1瓣
467404,義大利綜合香料,義大利綜合香料少許
467404,水果醋,水果醋2匙
467404,黑胡椒,黑胡椒少許
467404,蜂蜜,蜂蜜1匙
469685,白米,白米1杯
469685,豬絞肉,豬絞肉100克
469685,油芒,油芒適量
469685,牛番茄,牛番茄1顆
469685,美生菜,美生菜3片
469685,鮮香菇,鮮香菇2朵
469685,薑片,薑片3片
469685,蒜頭,蒜頭1顆
469685,醬油,醬油適量
469685,米酒,米酒適量
469685,食用油,食用油適量
469685,白胡椒,白胡椒適量
469685,鹽巴,鹽巴適量
469685,香油,香油適量
471273,豆皮壽司,豆皮壽司4片
471273,醃漬櫻花,醃漬櫻花6朵
471273,醃漬紫蘇,醃漬紫蘇5片
471273,白芝麻粒,白芝麻粒1小匙
471273,霧島姬菇醬菜,霧島姬菇醬菜半包
471273,美生菜,美生菜4片
471273,山葵美乃滋,山葵美乃滋適量
471273,味噌調味醬,味噌調味醬適量
471273,越光米飯,越光米飯2人份
471273,燒海苔,燒海苔2片
471273,紫蘇香鬆,紫蘇香鬆1小匙
471273,自慢昆布香鬆,自慢昆布香鬆1小匙
471273,壽司醋,壽司醋2大匙
463390,雞腿排,雞腿排500g
463390,美生菜,美生菜5~6片
463390,牛番茄,牛番茄2顆
463390,牛奶,牛奶10g
463390,蒜頭,蒜頭2瓣
463390,鮮奶油,鮮奶油10g
463390,鹽,鹽適量
463390,白酒,白酒10g
463390,胡椒,胡椒適量
463390,馬斯卡彭,馬斯卡彭5g
463390,橄欖油,橄欖油適量
457986,吐司片,吐司片4片
457986,去骨雞腿排,去骨雞腿排1盒
457986,美生菜,美生菜4片
457986,蕃茄,蕃茄1顆
457986,雞蛋,雞蛋4顆
457986,沙拉,沙拉1條
457986,玉米筍,玉米筍4根
457986,小黃瓜,小黃瓜0.5根
450393,華盛頓富士蘋果,華盛頓富士蘋果半顆
450393,煙燻鮭魚,煙燻鮭魚6片
450393,美生菜,美生菜6小片
450393,小番茄,小番茄3顆
450393,鹽水,鹽水1碗
456900,桂冠芙蓉豆腐,桂冠芙蓉豆腐1包
456900,生菜,生菜（萵苣
456900,芙蓉豆腐附的柴魚醬汁,芙蓉豆腐附的柴魚醬汁1包
456900,小番茄,小番茄2~3顆
456900,薄鹽醬油,薄鹽醬油1大匙
456900,原味洋芋片,原味洋芋片適量
456900,檸檬汁,檸檬汁1小匙
456900,白糖,白糖半小匙
456900,麻油,麻油1小匙
456900,白芝麻,白芝麻適量
460170,牛肉火鍋片2盒,牛肉火鍋片2盒500克
460170,白飯,白飯3杯
460170,壽喜燒醬汁,壽喜燒醬汁3湯匙
460170,洋蔥,洋蔥1顆
460170,鹽,鹽1.5茶匙
460170,蒜頭,蒜頭3瓣
460170,黑胡椒粉,黑胡椒粉少許
460170,毛豆,毛豆50克
460170,紅蘿蔔,紅蘿蔔50克
460170,美生菜,美生菜1株
460170,蔥,洋蔥1顆
456065,切片雞胸肉,切片雞胸肉110克
456065,美生菜,美生菜22克
456065,田原香靈芝滴雞精,田原香靈芝滴雞精1包
456065,小番茄,小番茄4顆
456065,橄欖油,橄欖油1圈
456065,和風油醋醬,和風油醋醬1湯匙
456065,鹽,鹽1小匙
448201,馬告,馬告20顆
448201,蘋果,蘋果1顆
448201,鮪魚罐頭,鮪魚罐頭1罐
448201,美生菜,美生菜半顆
448201,玉米筍,玉米筍10根
448201,美乃滋,美乃滋1大匙
448740,豬絞肉,豬絞肉1200g
448740,洋蔥,洋蔥1/2顆
448740,美生菜,美生菜適量
448740,雞蛋,雞蛋3顆
448740,太白粉,太白粉2小匙
448740,屏大醬油,屏大醬油2大匙
448740,冰糖,冰糖少許
448740,米酒,米酒少許
464699,小排骨,小排骨1公斤
464699,馬鈴薯,馬鈴薯2顆
464699,蒜,蒜頭3瓣
464699,紅蘿蔔,紅蘿蔔1條
464699,蔭油或醬油膏,蔭油或醬油膏1湯匙
464699,鹽,鹽1茶匙
464699,洋蔥,洋蔥0.5顆
464699,醬油,蔭油或醬油膏1湯匙
464699,蒜頭,蒜頭3瓣
464699,棕櫚糖或二砂,棕櫚糖或二砂1茶匙
464699,蕃茄,蕃茄1顆
464699,黑胡椒粉,黑胡椒粉少許
464699,甜椒,甜椒3顆
464699,米酒,米酒0.5湯匙
464699,蘿美生菜,蘿美生菜1株
464699,蔥,洋蔥0.5顆
457714,冷凍蟹腳肉,冷凍蟹腳肉100克
457714,青椒,青椒1顆
457714,黃椒,黃椒1顆
457714,薑,薑5克
457714,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油1大匙
457714,黑胡椒,黑胡椒1克
457714,羅美生菜葉,羅美生菜葉適量
458142,蘑菇,蘑菇16朵
458142,市售蝦滑,市售蝦滑100克
458142,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油10ml
458142,小蕃茄切片,小蕃茄切片3顆
458142,開水,開水10ml
458142,起司片,起司片1片
458142,生菜,生菜（萵苣
458142,美乃滋,美乃滋適量
458142,白芝麻,白芝麻適量
447474,冬粉,冬粉1球
447474,好菇道舞菇,好菇道舞菇0.5包
447474,蛋,蛋1顆
447474,胡蘿蔔,胡蘿蔔0.25根
447474,美生菜,美生菜10克
447474,豆皮,豆皮2片
447474,魚丸羹,魚丸羹1塊
434594,壽司海苔,壽司海苔適量
434594,起司片,起司片適量
434594,紅蘿蔔,紅蘿蔔適量
434594,美生菜,美生菜適量
434594,雞胸肉,雞胸肉適量
450943,華盛頓翠玉蘋果,華盛頓翠玉蘋果1顆
450943,蛋餅皮,蛋餅皮2片
450943,美生菜,美生菜50克
450943,美乃滋,美乃滋依口味調整
450943,小黃瓜,小黃瓜25克
450943,鹽水,鹽水浸泡用
450943,紅蘿蔔,紅蘿蔔25克
450943,素肉鬆,素肉鬆2大匙
450943,素火腿,素火腿1片
444811,白飯,白飯2碗
444811,午餐肉,午餐肉半盒
444811,雞蛋,雞蛋2~4顆
444811,蔥,蔥1支
444811,醬油,醬油2茶匙
444811,黑胡椒粉,黑胡椒粉適量
444811,美生菜,美生菜適量
444811,韓式泡菜,韓式泡菜適量
440748,吐司,吐司2片
440748,水煮蛋,水煮蛋3顆
440748,胡椒鹽,胡椒鹽
440748,黑胡椒,黑胡椒適量
440748,美生菜,美生菜適量
440748,沙拉醬,沙拉醬適量
456581,雅方薑母鴨,雅方薑母鴨1包
456581,酸白菜,酸白菜200克
456581,包心白菜,包心白菜一顆
456581,米酒,米酒一匙
456581,木耳,木耳5片
456581,玉米筍,玉米筍5枝
456581,鴻喜菇,鴻喜菇1/2包
456581,白胡椒粉,白胡椒粉少許
456581,鮮香菇,鮮香菇3朵
456581,蔥,蔥1支
456581,美生菜,美生菜適量
456581,鴻禧菇,鴻禧菇適量
466715,美生菜,美生菜1小顆
466715,香菇,香菇300克
466715,小磨坊金黃蒜油,小磨坊金黃蒜油4湯匙
466715,毛豆仁,毛豆仁200克
466715,Parika紅椒粉,Parika紅椒粉1小匙
466715,小黃瓜,小黃瓜1條
466715,黑胡椒,黑胡椒適量
466715,水煮鮪魚,水煮鮪魚1罐
466715,小磨坊蒜味胡椒鹽,小磨坊蒜味胡椒鹽1小匙
466715,水煮蛋,水煮蛋2顆
466715,義式綜合香料,義式綜合香料1小匙
466715,芹菜,芹菜1根
466715,巴沙米可醋,巴沙米可醋隨喜可不加
466715,蕃茄,蕃茄1顆
466715,義式油漬彩椒,義式油漬彩椒1坨
437998,吐司,吐司4 片
437998,鴨賞,鴨賞適量
437998,黃金泡菜,黃金泡菜適量
437998,雞蛋,雞蛋1 顆
437998,美生菜,美生菜適量
437998,花生醬,花生醬適量
441186,白飯,白飯1碗
441186,貢丸,貢丸6顆
441186,蛋,蛋2顆
441186,美生菜,美生菜2片
441186,蔥,蔥1根
441186,玉米粉,玉米粉2大匙
441186,食用油,食用油適量
441186,鹽巴,鹽巴適量
441186,白胡椒,白胡椒適量
447793,好菇道舞菇,好菇道舞菇半包
447793,好菇道雪白菇,好菇道雪白菇半包
447793,玉米筍,玉米筍2~3根
447793,美生菜,美生菜1~2片
447793,雞蛋,雞蛋2~3顆
447793,小黃瓜,小黃瓜1~2條
447793,味醂,味醂3茶匙
435873,馬鈴薯,馬鈴薯1顆
435873,紅蘿蔔,紅蘿蔔0.3條
435873,鹽巴,鹽巴1茶匙
435873,美生菜,美生菜1片
435873,糊椒鹽,糊椒鹽1小匙
435873,蔥綠,蔥綠1支
435873,麵粉,麵粉1大匙
463085,楓康吳羽保鮮膜,楓康吳羽保鮮膜1捲
463085,生菜,生菜8~10片
463085,水煮蛋,水煮蛋1顆
463085,鮪魚罐頭,鮪魚罐頭30克
463085,洋蔥絲,洋蔥絲20克
463085,蘋果切片,蘋果切片1/4顆
463085,美奶滋,美奶滋0.5大匙
463085,黑胡椒粒,黑胡椒粒1/8茶匙
438011,素火腿,素火腿1片
438011,三杯雞風味乾麵,三杯雞風味乾麵1包
438011,美生菜,美生菜2片
438011,胡蘿蔔,胡蘿蔔1/3條
438011,蛋,蛋1顆
438011,小黃瓜,小黃瓜1/3條
442095,美國營養強化長粒米,美國營養強化長粒米1杯
442095,肉骨茶香料,肉骨茶香料1包
442095,豬高湯,豬高湯200g
442095,黑豆,黑豆20g
442095,栗子,栗子20g
442095,美生菜,美生菜50g
374139,羅美生菜,羅美生菜6片
374139,小番茄,小番茄4顆
374139,帕瑪森乳酪粉,帕瑪森乳酪粉3大匙
374139,統一麵肉燥風味,統一麵肉燥風味1包
374139,水,水150cc
441933,究好豬枕頭肉,究好豬枕頭肉200g /1包
441933,雞蛋,雞蛋1顆
441933,吐司,吐司2片
441933,起司,起司適量
441933,美生菜,美生菜適量
441933,番茄,番茄1顆
441933,胡椒粉,胡椒粉適量
441933,醬油,醬油適量
441933,蒜末,蒜末適量
441933,五香粉,五香粉適量
441933,糖,糖適量
458622,松阪豬,松阪豬1 片
458622,生菜,生菜適量
458622,美萃夾心陶瓷爐,美萃夾心陶瓷爐1 台
458622,雞蛋,雞蛋2 顆
458622,波浪煎烤盤,波浪煎烤盤1 組
458622,番茄切片,番茄切片適量
458622,深烤盤,深烤盤1 個
458622,漢堡麵包,漢堡麵包2 個
458622,花生醬,花生醬適量
438322,紹興雪菜雞肉麵,紹興雪菜雞肉麵1包
438322,黃魚,黃魚1條
438322,雞翅膀,雞翅膀3片
438322,胡蘿蔔,胡蘿蔔10克
438322,美生菜,美生菜20克
438322,市售豬腳,市售豬腳2片
438322,蒜頭,蒜頭10克
438322,糖,糖5克
438322,薑,薑5克
479774,芋頭,芋頭1顆
479774,西米露,西米露1大匙
479774,砂糖,砂糖2大匙
478946,芋頭,芋頭半顆
478946,砂糖,砂糖1大匙
478946,米酒,米酒1小匙
467185,芋頭,芋頭300克
467185,豬肉絲,豬肉絲200克
467185,雞湯塊,雞湯塊2塊
467185,洋蔥,洋蔥1顆
467185,雞粉,雞粉1大匙
467185,米酒,米酒1小匙
467185,娃娃菜,娃娃菜1包
467185,糖,糖1小匙
467185,醬油,醬油1小匙
467185,香菇,香菇4朵
467185,香油,香油1小匙
467185,蝦米,蝦米1小匙
467185,油蔥酥,油蔥酥1大匙
467185,炊粉,炊粉1包
475483,芋頭,芋頭1顆
475483,五花肉,五花肉半塊
475483,米酒,米酒1大匙
475483,香菇,香菇5朵
475483,醬油,醬油1大匙
475483,蝦米,蝦米20克
475483,鹽巴,鹽巴1/2匙
475483,白胡椒粉,白胡椒粉1/4匙
475505,高筋麵粉,高筋麵粉400克
475505,糖,糖60克
475505,鹽,鹽4克
475505,水,水50克或適量不黏
475505,酵母,酵母5克
475505,雞蛋,土雞蛋1個
475505,土雞蛋,土雞蛋1個
475505,奶粉,奶粉20克
475505,奶油,奶油50克
474489,糯米粉,糯米粉2杯
474489,二砂,二砂半杯
474489,黑糖,黑糖半杯
474489,水,水1杯
474489,芋頭,芋頭半顆
479327,義美芋頭酥餅,義美芋頭酥餅1片
479327,雞蛋,雞蛋1顆
476260,梅花肉,梅花肉600克
476260,芋頭去皮,芋頭去皮440克
476260,醬油,醬油3圓匙
476260,酒,酒2圓匙
476260,糖,糖2毫升
476260,水,水0.8米杯
472328,豬絞肉,豬絞肉280克
472328,芋頭,芋頭150克
472328,蒜片,蒜片1大匙
472328,醬油,醬油2匙
472328,糖,糖2小匙
472328,蛋,蛋1個
472328,木薯粉,木薯粉1匙
472056,芋頭,芋頭450克
472056,再來米粉,再來米粉135克
472056,水,水2碗～3碗
472056,蝦米,蝦米1小把
472056,乾香菇,乾香菇3朵
472056,菜脯,菜脯1小把
472056,食用油,食用油1小匙
472056,鹽,鹽適量
472056,醬油,醬油適量
458242,小黃瓜,小黃瓜3條
458242,芋頭貢丸,芋頭貢丸5顆
458242,蒜,蒜1瓣
458242,雞湯粉,雞湯粉1匙
458242,油,油適量
475139,芋頭塊,芋頭塊500克
475139,米酒,米酒2大匙
475139,冰糖,冰糖3大匙
475139,二砂,二砂3大匙
475139,過濾水,過濾水適量
477027,芋頭,芋頭360克
477027,蓮子,蓮子100克
477027,冰糖,冰糖50克
477027,水,水750毫升
477078,芋頭,芋頭一條
477078,排骨,排骨300g
477078,青花椒酥,青花椒酥一大匙
477078,辣椒,辣椒適量
477078,薑末,薑末適量
477078,蔥花,蔥花適量
477078,蒜末,蒜末適量
477078,糖,糖一小匙
477078,蠔油,蠔油一小匙
477078,太白粉,太白粉一小匙
477078,胡椒粉,胡椒粉一小匙
477078,醬油,醬油兩大匙
477078,米酒,米酒一大匙
472309,鴨骨頭,鴨骨頭1份
472309,全聯芋頭,全聯芋頭半包
472309,香菇,香菇5朵
472309,芹菜,芹菜3根
472309,鹽巴,鹽巴3小匙
472309,白飯,白飯3碗
472309,魚露,魚露3小匙
469169,芋頭角,芋頭角6個
469169,豬火鍋肉片,豬火鍋肉片200克
469169,油,油適量
469169,洋蔥,洋蔥1顆
469169,醬油,醬油適量
469169,黑木耳,黑木耳2片
469169,鹽,鹽適量
469169,紅蘿蔔,紅蘿蔔0.5根
469169,冰糖,冰糖適量
469169,水,水適量
474441,白米,白米1 杯
474441,芋頭,芋頭150 克
474441,鹽,鹽1.5 克
474441,蛤蠣,蛤蠣25 顆
474441,白胡椒,白胡椒適量
474441,蝦米,蝦米1 把
474441,香油,香油1 小匙
474441,乾香菇,乾香菇2 朵
474441,豬油蔥酥,豬油蔥酥1 小匙
474441,鮮香菇,鮮香菇2 朵
474441,高麗菜,高麗菜4 葉
474441,水,水1200 毫升
474441,香菜,香菜適量
471222,新竹炊粉,新竹炊粉300g
471222,豆芽菜,豆芽菜500g
471222,油蔥酥,油蔥酥4大匙
471222,炸芋頭,炸芋頭400g
471222,豬油,豬油2大匙
471222,豬絞肉,豬絞肉200g
471222,植物油,植物油2大匙
471222,韭菜,韭菜125g
471222,淡色醬油,淡色醬油1大匙
471222,芹菜,芹菜100g
471222,米酒,米酒1大匙
471222,味醂,味醂1大匙
471222,鹽,鹽1½茶匙
471222,雞粉,雞粉1½茶匙
471222,白胡椒粉,白胡椒粉1茶匙
471222,熱水,熱水3ℓ
473842,芋頭,芋頭1份
473842,白飯,白飯2~3碗
473842,香菇,香菇2朵
473842,蝦米,蝦米1小把
473842,油蔥酥紅蔥油,油蔥酥紅蔥油3大匙
473842,芹菜,芹菜2根
473842,蔥,油蔥酥紅蔥油3大匙
473842,鹽,鹽2大匙
473842,味精或雞粉,味精或雞粉2大匙
473842,白胡椒粉,白胡椒粉適量
473842,木耳,木耳2片
473842,高麗菜絲,高麗菜絲適量
473842,市售肉燥,市售肉燥5大匙
473842,雞蛋,雞蛋2顆
473842,香油,香油1大匙
473842,素蠔油,素蠔油2大匙
467825,板豆腐,板豆腐2盒
467825,芋頭,芋頭1顆
467825,糖,糖1小匙
467825,蓮藕粉,蓮藕粉3/1碗
467825,鹽巴,鹽巴適量
468673,芋頭,芋頭200克
468673,白糖,白糖20克
468673,中筋麵粉,中筋麵粉250克
468673,牛奶,牛奶20毫升
468673,白糖或黑糖,白糖或黑糖5克
468673,高糖酵母,高糖酵母2克
251197,桃膠,桃膠1/4 杯
251197,椰奶,椰奶1杯
251197,芋頭切丁,芋頭切丁1杯
251197,水,水3～4杯
251197,椰糖,椰糖1/2杯
467173,芋頭,芋頭600克
467173,雞腿,雞腿2支
467173,蒜頭,蒜頭6粒
467173,蔥,蔥2根
467173,鹽,鹽1小匙
467173,胡椒粉,胡椒粉1小匙
467173,米酒,米酒1大匙
473667,圓糯米,圓糯米150克
473667,紫糯米,紫糯米150克
473667,芋頭,芋頭300克
473667,桂圓龍眼乾,桂圓龍眼乾30克
473667,砂糖,砂糖30克
473667,米酒,米酒30克
473667,鮮奶油,鮮奶油30克
473421,白蘿蔔,白蘿蔔1條
473421,芋頭,芋頭1條
473421,在來米粉,在來米粉300克
473421,玉米粉,玉米粉2大匙
473421,鹽,鹽1茶匙
473421,白胡椒,白胡椒1小匙
473421,水,水5米杯
473421,油,油5大匙
472644,芋頭,芋頭1000g
472644,廣式臘腸,廣式臘腸1根
472644,廣式肝腸,廣式肝腸1根
472644,北海道干貝,北海道干貝7顆
472644,水磨蘿蔔糕粉,水磨蘿蔔糕粉400ml
472644,鹽,鹽少許
472644,白胡椒粉,白胡椒粉少許
472644,植物油,植物油少許
472644,清水,清水1000ml
461783,芋頭糕,芋頭糕200g
461783,豆芽菜,豆芽菜200g
461783,韭菜,韭菜2根
461783,油,油適量
461783,醬油膏,醬油膏適量
461783,辣椒醬,辣椒醬適量
464883,芋頭,芋頭1顆
464883,排骨,排骨300克
464883,姜粒,姜粒1大匙
464883,蒜末,蒜末1大匙
464883,蠔油,蠔油1湯匙
464883,糖,糖2茶匙
464883,鹽,鹽1茶匙
464883,醬油,醬油1湯匙
464883,胡椒粉,胡椒粉半茶匙
464883,紹興酒,紹興酒1大匙
464883,玉米粉,玉米粉2茶匙
471232,芋頭,芋頭145克
471232,香菇小,香菇小6朵
471232,肉絲,肉絲90克
471232,飯,飯1碗半
471232,鹽,鹽1.5匙
471232,白胡椒粉,白胡椒粉1.5匙
471232,醬油,醬油1匙
471232,米酒,米酒1匙
471232,油,醬油1匙
469012,芋頭,芋頭120克
469012,酒釀,酒釀2大匙
469012,桂花,桂花少許
469012,冰糖,冰糖2茶匙
469397,米,米2杯
469397,芋頭,芋頭1/2顆
469397,鹽,鹽
469397,鮮味抄手,鮮味抄手適量
469397,豬絞肉,豬絞肉1杯
469397,醬油,醬油1大匙
469397,蝦皮或蝦米,蝦皮或蝦米2大匙
469397,油蔥酥,油蔥酥1杯
461441,芋頭丁,芋頭丁150克
461441,素火腿,素火腿40克
461441,素蠔油,素蠔油適量
461441,香菇,香菇50克
461441,鹽巴,鹽巴適量
461441,糯米粉,糯米粉150克
461441,胡椒粉,胡椒粉適量
461441,粘米粉,粘米粉300克
461441,糖,糖適量
461441,水,水450毫升
461441,素肉燥,素肉燥適量
462730,芋頭,芋頭400克
462730,奶茶,奶茶100毫升
462730,細砂糖,細砂糖20克
462730,蛋,蛋2顆
462730,砂糖,細砂糖20克
471498,臘腸,臘腸2條
471498,芥蘭菜,芥蘭菜1把
471498,鹽,鹽少許
471498,蒜仁,蒜仁2~3瓣
471498,胡椒粉,胡椒粉少許
