recipe_id,description,step_no
471817,小黃瓜瀝出多餘水分，加入蒜末，再加入米醋（或任何喜歡的醋）。,4
471817,再加入辣椒醬拌勻，冷藏至少1小時入味。,5
471817,這次使用來自高雄，用整塊辣椒製成的辣辣木辣醬，台川混血風味，香氣很棒！,6
471771,▪️蝦子去殼、去腸泥（殼留下）,1
471771,▪️熱油鍋炒香蒜末之後下蝦頭蝦殼炒紅,2
471771,▪️加入水煮滾後,3
471771,過濾掉蝦殼,4
471771,▪️加入板豆腐、鴻禧菇和豆芽，蓋上鍋蓋煮滾後加入兩匙黑豆醬油調味,5
471771,▪️放入蝦子，蓋上鍋蓋煮至蝦子半熟後,6
471771,加入山茼蒿，最後灑上白胡椒粉,7
471771,完成✅,8
471731,山蘇洗淨切段.蒜頭切片,1
471731,"油鍋爆香蒜片，加2湯匙xo干貝醬,炒至醬冒泡泡",2
471731,"放山蘇及2茶匙味啉半湯匙米酒1湯匙水,大火炒熟.完成。",3
471659,內餡製作方式：倒入地瓜餡、全脂奶粉、Sill奶油乳酪使用獎狀器具已用1速拌勻，再倒入蛋黃拌勻（記得要瓜缸）之後再加入諾曼第35%鮮奶油拌勻。,1
471659,準備一個現成塔皮烤大約10分鐘，內部用擠花袋擠些餡料，內餡中間放入夏威夷、堅果，再擠上模型表面。,2
471659,將模型表面刷少取蛋黃灑上黑芝麻烤焙230°c烤13～15分表面金黃,3
471656,切,1
471656,切,2
471656,調,3
471656,爆,4
471656,炒,5
471656,炒,6
471656,調味料下,7
471656,盛,8
471654,2枝四季豆丁加花枝漿拌均,1
471654,塗抹上豆皮，捲起,2
471654,沾滿粉漿,3
471654,炸,4
471654,盛,5
471639,先將豆之味的滷豆乾切成片狀，和鴻禧菇一起炒香,1
471639,加入青江菜根部再加入香菇調味露一起翻炒入味 （因為根部需要炒的時間比較久）,2
471639,最後再加入菜葉的部分一起翻炒， 再加入一匙香菇調味露拌炒至菜葉柔軟入味即可,3
471631,❶臘雞腿去骨後切片狀,1
471631,蒜苗將蒜白蒜綠分開,2
471631,再斜切成段 ❷熱鍋熱油後將臘肉煸炒至8分熟,3
471631,再放入蒜白翻炒 ❸加一點鹽巴提味,4
471631,少許砂糖調味,5
471631,淋點米酒嗆香,6
471631,翻炒均勻 ❹最後加入蒜綠、辣椒,7
471631,翻炒均勻即可起鍋,8
471625,將軟骨肉用熱水川燙洗一下血水雜質山藥切約1cm厚的條狀 （切的形狀可以看自己喜好）薑片切好備用枸杞、紅棗沖一下水 （紅棗如果沒去核的，用刀子畫一下，不用切斷）,1
471625,將肉放鍋內，在放入山藥、枸杞、紅棗、薑片 飲用水加入到7分滿 （最少也要蓋過食材）,2
471625,放入電鍋選擇燉湯模式 （有煲湯模式可以用煲湯）,3
471625,燉煮時間到，就可以加鹽巴調味 （依照自己喜好加量）,4
471620,✅大白菜洗淨➡️水稍做瀝乾➡️切適（你）口的大小➡️1大匙鹽拌勻➡️裝罐 ➡️盡量壓實（裝7分滿即可）➡️倒入洗米水（只要超過白菜即可）➡️白菜不可浮出水面➡️倒入1大匙高度白酒➡️白菜上方可用烘焙紙貼合白菜阻隔接觸空氣,1
471612,芥蘭芽清洗乾淨備用。,1
471612,乾淨的鍋子倒入清水，煮至沸騰放入芥蘭芽。,2
471612,芥蘭芽煮熟後，撈起來瀝乾，倒入適量的香菇素蠔油和少許的香油攪拌均勻。,3
471612,放入盤子完成。,4
471609,排骨冷水川燙後洗淨倒入鍋中 跟所有食材共煮20分鐘加鹽巴、味精調味即可,1
471608,跑了一趟嘉義買到現砍的青花菜，用麵粉水（麵粉1.5大匙洗一朵青花菜），浸泡切一朵朵的青花菜1小時，再一朵朵沖洗瀝乾。,1
471608,一顆25元的青花菜，台北買不到的價格與鮮度。,2
471608,鍋小火放切薄的蒜片，可以將鍋握著鍋柄斜著聚集油煸蒜片，能集中油脂火力縮短煸蒜片的時間。,3
471608,蒜片變金黃即要熄火，才不會焦掉。,4
471608,把煸香蒜的油脂倒在碗裡加上薄鹽醬油，等等當燙青菜的淋醬。,5
471608,用煸蒜片的原鍋有油脂加水煮滾，放青花菜汆燙至滾起，燙青菜熟成軟硬度可以依自己喜歡的口感調整。,6
471608,青花菜擺好，淋上調好的油醬汁，吃的時候配上現煎的金黃蒜片，清爽好吃。,7
471598,洋蔥切絲。中火煮溶奶油，加入兩湯匙橄欖油。將洋蔥炒至水份蒸發後，轉小火。煮大約35-45分鐘，期間每3分鐘炒一炒。剷起鍋底精華，注意不要煮焦。,1
471598,加入威士忌和白酒，蒸發一半後，倒入牛肉高湯。煮滾後轉小火煮半小時。備用。,2
471598,麵包一開四，放上倒了橄欖油的焗盤。放入預熱至175度的焗爐焗大約十五分鐘。,3
471598,將洋蔥倒入焗碗中，刨上大量起司。放入麵包吐司，底下的起司可以防止麵包吐司過濕。再刨大量起司在麵包面。放入預熱至180度的焗爐焗大約3-5分鐘。,4
471598,用火槍將起司上色，灑上蕃茜碎。完成 (｡◕∀◕｡),5
471588,華盛頓宇宙脆™蘋果購自附近超市,1
471588,帶皮的五花肉燉起來膠質多特別美味。滷包一包。,2
471588,華盛頓宇宙脆™蘋果我買大顆的。洋蔥切絲。,3
471588,華盛頓宇宙脆™蘋果切片或丁。隨意。 肉切細條。,4
471588,五花肉條下鍋煎至一面金黃。大約要煎三五分鐘（途中無需翻面）。,5
471588,將切好的洋蔥及華盛頓宇宙脆™蘋果都下鍋。,6
471588,淋入醬油。翻拌幾下。,7
471588,加入300ml水。,8
471588,加入五香滷包（壓一壓）泡進液體裡。,9
471588,用電子壓力鍋煮豬肉的行程高壓煮40分。,10
471588,煮好之後再用細火慢燉2小時。 有電子壓力鍋就用電子壓力鍋，沒有就用電鍋，不然用瓦斯爐也是可以。用瓦斯爐要注意顧火，以免燒乾。,11
471588,完成的蘋果洋蔥滷肉豬肉軟嫩，入口即化，膠質濃郁。 帶著蔬果的自然鮮甜。 有個怕肥的家人平常只吃三口飯，今天也忍不住吃了兩碗。,12
471588,不死鹹充滿蔬果自然鮮甜的蘋果滷肉，搭配有咬勁的糙米飯、荷包蛋跟炒青菜。營養滿分。 材料超簡單只有四樣，大家趕緊去帶「華盛頓宇宙脆™蘋果）回家煮煮看！,13
471578,1.白蘿蔔削皮後,1
471578,流水式的泡水。 2.雞肉川燙後,2
471578,泡冷水。 3.白蘿蔔川燙五分鐘後,3
471578,流水式的泡水。 4.拍扁蒜頭；捏扁紅棗。 5.薑黃粉到碗裡加水攪拌混合。 6.所有食材放進鍋子裡+兩匙鹽。 7.加水過食材,4
471578,放入電鍋燉。,5
471553,將櫛瓜切片1-1.5公分,1
471553,放入氣炸鍋內,2
471553,表面抹上一層薄油,3
471553,調180度八分鐘,4
471553,再翻面調180度八分鐘,5
471553,灑上胡椒粉即可享用！,6
471538,材料如圖。,1
471538,這些是這次使用到的香料，由左至右分別是：肉豆蔻粉、黑芥末籽、孜然和肉桂棒。,2
471538,切菜：茄子切小塊、大蒜和洋蔥切碎備用。,3
471538,熱鍋加少許油，放入孜然和黑芥末子，爆香一下。,4
471538,接著加入洋蔥和大蒜拌炒3分鐘。,5
471538,加入肉豆蔻粉，拌勻。,6
471538,加入茄子、醋、水、高湯塊和鷹嘴豆罐頭。,7
471538,再來是點仙女棒做法的部分（欸不是）：在鍋子中間插一根點燃的肉桂棒，先許願讓他變成美味的料理，再蓋上蓋子燉煮20分鐘，最後視個人口味用鹽調味。,8
471538,成品圖。,9
471512,備料,1
471512,▪️熱油鍋+蒜片爆香,2
471512,▪️炒紅蘿蔔後加入豆包拌炒,3
471512,▪️加入芹菜之後加一點水燜煮 ▪️加入醬鹽調味,4
471512,完成✅,5
471499,菠菜去蒂、洗淨，分菜梗、菜葉切成5公分的段狀；蒜頭去皮拍碎、切末備用,1
471499,起油鍋，放入蒜末爆香，加入少許水、鹽、菠菜梗段以大火拌炒至熟，倒入菜葉段拌炒至軟即可,2
471498,將臘腸切片；蒜仁切片，備用,1
471498,芥蘭菜去除老葉，切小段後，放入滾水中加入少許的油(材料外)一起快速汆燙過水，再撈起泡冷水備用,2
471498,起油鍋，放入臘腸片與蒜片爆香，再加入芥蘭菜快炒，最後加入所有調味料炒勻即可,3
471496,將臘腸、肝腸、鮮香菇、高麗菜皆切丁；蔥切蔥花；白米洗淨備用,1
471496,起油鍋，放入臘腸丁、肝腸丁煸香，加入白米拌炒均勻，倒入水煮沸，轉中小火，煮至白米開花,2
471496,作法2鍋中加入紅蔥頭酥、鮮香菇丁和高麗菜丁煮至軟，用鹽、胡椒粉調味；起鍋前，撒上蔥花即可,3
471465,高筋麵粉+加州葡萄乾+地瓜先備好,1
471465,地瓜先將皮洗乾淨後蒸熟,2
471465,高筋麵粉+酵母粉+水+地瓜用攪拌機攪拌均勻！,3
471465,攪拌成糰後加入加州葡萄乾繼續攪拌均勻成糰,4
471465,取出麵糰整形，等待發酵至兩倍大,5
471465,發酵兩倍大囉！,6
471465,均勻分割麵糰為四糰,7
471465,將麵糰桿平,8
471465,捲起後再桿平第二次,9
471465,捲起成糰狀,10
471465,四個麵糰都桿成這樣的麵糰,11
471465,放入烤模中等待發酵,12
471465,等待發酵至九分滿後就可以進烤箱烤40分鐘,13
471449,"準備所需的材料,青蔥切段，辣椒切小段；洋蔥切粗絲，蒜頭切片，魚從中剖半成開或切段，",1
471449,加入調味料混合均勻醃漬30分鐘。,2
471449,加入調味料混合均勻醃漬30分鐘。,3
471449,將洋蔥，蒜頭及薑片鋪放在鑄鐵鍋底部,4
471449,再均勻鋪放魚，表面灑青蔥及辣椒,5
471449,蓋上蓋子中小火加熱燜煮 8-10分鐘,6
471449,開蓋上桌亦可擺盤,7
471406,準備食材。,1
471406,胡蘿蔔削皮、以刨器刨成胡蘿蔔絲。,2
471406,蔥洗淨、切蔥花，雞蛋打散、備用。,3
471406,平底鍋加熱、蔬菜油，胡蘿蔔絲入鍋炒。,4
471406,直至胡蘿蔔絲軟化為止。,5
471406,調味料倒入胡蘿蔔絲，調味。,6
471406,蔥花入鍋、拌炒均勻。,7
471406,取備用的蛋液、倒入鍋中。,8
471406,靜置煎至蛋液凝固。,9
471406,以鍋鏟翻面煎，直至焦黃、酥脆即可熄火。,10
471406,香噴噴的美味、營養豐富料理，也是我的童年記憶「阿母ㄟ手路菜」。,11
471405,準備食材。,1
471405,菠菜嫩葉洗淨、瀝乾水份，備用。,2
471405,準備打蛋。,3
471405,雞蛋去殼、打散，加入芝麻鹽，混合均勻。,4
471405,熱鍋、下油，然後倒入蛋液、平鋪鍋底。,5
471405,菠菜嫩葉放入鍋。,6
471405,蓋上鍋蓋，以中小火燜煮5分鐘。,7
471405,打開鍋蓋，菠菜已經軟化了。,8
471405,烘蛋對折，然後煎雙面⋯直至烘蛋呈現焦香、酥脆狀態（時間大約5分鐘左右）。,9
471405,盛盤享用美味可口、營養豐富的菠菜烘蛋。,10
471405,可切成塊狀食用。,11
471381,台灣買的芝麻醬～挖2小匙。,1
471381,加入香油調勻(芝麻醬是結塊的，用湯匙切小塊才容易攪拌)。,2
471381,加入黑醋後，醬會稠化。 直接放上燙好的菠菜就可以了。,3
471346,蔥切蔥花，只取蔥綠，不要蔥白,1
471346,先用一點點油煎熟餅皮(一點點就好)，煎好後，餅皮取出等一下使用,2
471346,把雞蛋打散，加入甜酒釀，蔥花，枸杞(蔥花跟枸杞留一點點做最後裝飾用),3
471346,倒入蛋液，蓋上剛剛煎的餅皮,4
471346,翻面，開始捲，捲好後，用鍋鏟直接在鍋子內切小塊,5
471346,淋上蠔油，加點蔥花，幾顆枸杞點綴一下，完成~,6
471342,紅蘿蔔切丁，洋蔥切丁，蒜頭切末，南瓜洗淨連皮切小塊，地瓜削皮切小片（沒有拍照），冷凍玉米粒（我用金黃玉米粒及糯米玉米二種），馬鈴薯切丁(湯濃稠的來源不用加澱粉）,1
471342,鍋中放入適量奶油溶化依序放入洋蔥及蒜末炒至洋蔥軟化透明-加入紅蘿蔔丁拌炒二分鐘-加入雙色玉米粒拌炒二分鐘-加入南瓜塊及紅心地瓜拌炒一下， 讓所有食材都能裹上奶油。,2
471342,加入熱水（有高湯最好）-加入馬鈴薯丁蓋上鍋蓋中火燜煮30分鐘。,3
471342,煮好後掀蓋放涼倒入食物攪拌機攪拌（先預留一碗顆粒食材）至無顆粒的湯汁。,4
471342,將湯汁倒入鍋中-預留的顆粒也倒入鍋中（保留部分口感）-加入適量牛奶開小火煮，此時可以加入適量的塩調味，不時攪拌一下免得沾鍋底。 煮至微沸騰即可熄火。,5
471342,完成即可裝入湯盤中可以再淋上一點點的鮮奶油就可以享用了。 剛好法棍🥖也烘烤出爐了，搭配一起享用，真的是寒冷天氣中的一道溫暖的料理。 營養美味又有飽足感。,6
471281,麻油將老薑用小火將煸香,1
471281,再加入烏魚煎至兩面呈現金黃色後,2
471281,加入少許米酒,3
471281,加入水、胡椒粉,4
471281,待水滾後加入米粉、茼蒿、蒜苗與芹菜。,5
471273,將白米飯加入芥末美乃滋、青菜、香菇醬菜（切碎）紫蘇香鬆、昆布香鬆和味噌調味醬，攪拌均勻捏成三角形， 放入平底鍋小火慢煎至表面微金黃色， 再包上海苔片即可,1
471273,另一個紫蘇口味飯糰🍙， 將壽司醋加入熱熱的越光米飯中拌勻， 再加入醃漬紫蘇（切碎），再加入一些紫蘇香鬆拌勻， 捏成三角型，再包上海苔片即可 豆皮壽司口味：紫蘇醋飯裝入豆皮裡面， 再加上鹽漬櫻花🌸就完成了,2
471273,便當中的配料都可以依喜好來搭配 1.青椒煎蛋 2.醬燒素肉塊 3.小番茄🍅,3
471272,花椰菜先川燙洗乾淨，放涼備用,1
471272,1.杏鮑菇跟玉米筍洗乾淨切成小丁塊， 2.洋蔥也切成洋蔥丁 3.雞腿腿排去骨後先川燙一下，把雜質都清洗。 4.鮭魚先煎熟仔細挑起魚刺，白米洗乾淨備用。 5.吻仔魚用水洗過。,2
471272,把所有的食材（花椰菜跟鮭魚之外），都放進同一個鍋子裡，並放入大同電鍋+1杯半的水在內鍋，外鍋8分滿的水。,3
471272,電鍋按下煮飯，跳起後悶15分鐘，起鍋後就可以把花椰菜剪碎一點，跟鮭魚肉攪拌在一起就成功,4
471271,將紅蘿蔔絲和醃漬牛蒡切成細條狀加入些許些玄米油炒至微軟,1
471271,在鍋子另一邊加點玄米油再加入雞蛋炒香,2
471271,紅蘿蔔絲和牛蒡和雞蛋一起翻炒 再加入香菇調味露調味至柔軟即可 最後再撒上白芝麻粒和些許巴西里碎點綴即可,3
471244,1.薑挫洗掉外面的泥沙、切片（或打扁備用） 2.菜類洗乾淨備用 3.中藥材先用米酒泡一下,1
471244,洗淨後的薑放入加一些水打成汁,2
471244,中火熱過加入薑片煸 放入麻油轉中小火 再煸一下薑片,3
471244,薑邊微捲後放入鴨肉翻炒均勻,4
471244,加入約300CC米酒的量,5
471244,米酒跟鴨肉炒均勻待其滾,6
471244,滾後加入水淹過食材並放入米酒泡的中藥材,7
471244,放入薑汁與再倒入約 300cc米酒煮滾,8
471244,蓋鍋蓋中小火悶煮20分鐘,9
471244,放入蔬菜、火鍋料、倒入一匙麻油、鹽巴攪拌均勻煮滾即可,10
471240,把蘿蔓洗淨切一切,1
471240,牛番茄切塊,2
471240,把杏鮑菇、香菇、阿隆師香滷豬腱肉下鍋炒，再加一點鹽,3
471240,將B.B辣油和胡麻醬調成醬汁,4
471240,均勻撒上，適當擺盤即完成,5
471232,先煮飯，1杯半的米配1杯半的水，將米洗好後放入電子鍋煮。在電子鍋煮的時間再將所有材料備妥。芋頭削皮切小丁，香菇事先泡好水後切細絲。肉絲放入醬油、米酒醃一下，青蔥洗淨切成蔥花。記住香菇水200CC不要倒掉。(在這個食譜我未使用一鍋到底的作法，最主要的原因是我想要把食材炒香。),1
471232,拿出一個鍋子，小火，放入油，再放入肉絲翻炒。我的鍋子是使用鑄鐵鍋，可以直接在裹面炒。,2
471232,肉略變色後再加入香菇翻炒。小火。,3
471232,再加入芋頭丁翻炒。一項一項慢慢加入，慢慢翻炒後再加另一項。小火。,4
471232,放人剛剛的香菇水200CC。中火。放入鹽和白胡椒粉煮至滾。再放入5杯,5
471232,量杯的水量，再煮至滾。,6
471232,此時的飯已經煮好了。,7
471232,將飯放入鍋中煮，中火，至於要煮到什麼樣的程度就不一定，因人而異。由於飯是剛煮好並不是由冰箱中拿出來的，所以煮一下子飯就軟了，隨時可以關火。,8
471232,最後灑上蔥花即完成。看，是不是很簡單。喜歡這料理請幫我按讚或收藏^ ^,9
471222,準備韭菜、豆芽菜【有條件的可以把豆芽掐去頭尾】,1
471222,熱鍋下混合油，然後下豬肉末,2
471222,豬肉末炒散，嗆點白酒去腥,3
471222,沖入開水，調入醬油、味醂，再加入炸好的芋頭,4
471222,燒開後撇去浮沫,5
471222,下入油蔥酥，小火煮5~12分鐘,6
471222,調入鹽、雞粉、白胡椒粉,7
471222,下入泡好的米粉，再煮3分鐘,8
471222,加入豆芽菜、韭菜，再煮1分鐘即可,9
471222,熄火並撒上芹菜末,10
471221,先將南瓜蒸熟,1
471221,切小段,2
471221,和剩飯及大白菜及芫茜,3
471221,放入攪拌器,4
471221,打成漿,5
471221,再放入,6
471221,有煮粥多功飯煲,7
471221,加鹽,8
471221,煮4分鍾完成,9
471220,白蘿蔔去皮，切成略帶厚度的薄片,1
471220,內鍋中加入白蘿蔔、老薑(拍破)、魚丸(不用解凍)、米酒、鹽、冷水,2
471220,外鍋放1杯水，煮至開關跳起，繼續保溫10~20分鐘,3
